Player_Name,Season,Total_Minutes,FG,FGA,FT,FTA,TRB,AST,PTS,PTOV,SFD,PGA,AND1,PER,TS%,USG%,WS,BPM,VORP,ORtg
Al-Farouq Aminu  ,2018,0.64,0.2678571429,0.3333333333,0.09183673469,0.09756097561,0.4615384615,0.1025641026,0.2522796353,0.1399176955,0.08571428571,0.1002570694,0.04761904762,0.281124498,0.5412371134,0.1666666667,0.3405405405,0.4947368421,0.3235294118,0.3823529412
Al-Farouq Aminu  ,2017,0.5377777778,0.2410714286,0.298245614,0.1632653061,0.1788617886,0.4487179487,0.1367521368,0.2340425532,0.1440329218,0.1792207792,0.1228791774,0.1238095238,0.2530120482,0.5,0.1875,0.2162162162,0.4157894737,0.2352941176,0.3088235294
Al-Farouq Aminu  ,2016,0.731965812,0.2946428571,0.350877193,0.1428571429,0.1544715447,0.3653846154,0.1452991453,0.2796352584,0.1810699588,0.1974025974,0.1712082262,0.1714285714,0.3092369478,0.5695876289,0.2395833333,0.3297297297,0.4789473684,0.3137254902,0.3823529412
Al-Farouq Aminu  ,2015,0.3986324786,0.1517857143,0.1754385965,0.112244898,0.1300813008,0.2692307692,0.06837606838,0.1398176292,0.06172839506,0.1376623377,0.07249357326,0.1142857143,0.3775100402,0.4948453608,0.1805555556,0.2918918919,0.5105263158,0.2941176471,0.4117647059
Al-Farouq Aminu  ,2014,0.6307692308,0.2321428571,0.2368421053,0.112244898,0.1382113821,0.3717948718,0.1196581197,0.188449848,0.1399176955,0.1818181818,0.1254498715,0.1238095238,0.3293172691,0.5257731959,0.1493055556,0.2810810811,0.4421052632,0.2647058824,0.3823529412
Lou Amundson  ,2016,0.001367521368,0.03571428571,0.04385964912,0.05102040816,0.07317073171,0.08333333333,0.03418803419,0.02431610942,0.02057613169,0.03896103896,0.0118251928,0.05714285714,0.06827309237,0.2293814433,0.2673611111,0.1081081081,0.1105263158,0.1666666667,0.1176470588
Lou Amundson  ,2015,0.251965812,0.1607142857,0.1754385965,0.08163265306,0.1300813008,0.3012820513,0.1111111111,0.1185410334,0.1028806584,0.1064935065,0.0766066838,0.06666666667,0.2730923695,0.3350515464,0.2569444444,0.1297297297,0.2473684211,0.1470588235,0.1911764706
Chris Andersen  ,2016,0.06905982906,0.09821428571,0.08333333333,0.09183673469,0.1056910569,0.2051282051,0.03418803419,0.08814589666,0.01646090535,0.03116883117,0.01336760925,0,0.4136546185,0.7371134021,0.02777777778,0.1837837838,0.5105263158,0.2254901961,0.7058823529
Chris Andersen  ,2015,0.3186324786,0.1517857143,0.1184210526,0.1326530612,0.1544715447,0.2948717949,0.05982905983,0.1306990881,0.07407407407,0.1220779221,0.04473007712,0.05714285714,0.4457831325,0.7989690722,0.07986111111,0.3081081081,0.5315789474,0.2843137255,0.6176470588
Chris Andersen  ,2014,0.4088888889,0.1964285714,0.1315789474,0.1734693878,0.1869918699,0.3141025641,0.02564102564,0.170212766,0.04526748971,0.1688311688,0.02159383033,0.1142857143,0.5421686747,0.956185567,0.1319444444,0.4378378378,0.5368421053,0.3039215686,0.75
Alan Anderson  ,2017,0.03692307692,0.0625,0.08333333333,0.04081632653,0.0406504065,0.02564102564,0.03418803419,0.05775075988,0.01234567901,0.01818181818,0.01079691517,0.01904761905,0,0.4690721649,0.1284722222,0.1189189189,0.1526315789,0.1666666667,0.3088235294
Alan Anderson  ,2015,0.5278632479,0.2053571429,0.2236842105,0.112244898,0.1138211382,0.1538461538,0.09401709402,0.1945288754,0.1275720165,0.0987012987,0.09820051414,0.07619047619,0.2248995984,0.6469072165,0.1458333333,0.2594594595,0.3947368421,0.2156862745,0.4411764706
Alan Anderson  ,2014,0.5377777778,0.1964285714,0.2368421053,0.1224489796,0.1219512195,0.1153846154,0.08547008547,0.188449848,0.1399176955,0.1298701299,0.0971722365,0.1142857143,0.1807228916,0.5489690722,0.2048611111,0.2054054054,0.3263157895,0.1568627451,0.3529411765
James Anderson  ,2016,0.1781196581,0.08928571429,0.1184210526,0.04081632653,0.0487804878,0.08333333333,0.06837606838,0.07598784195,0.06995884774,0.03376623377,0.04935732648,0.02857142857,0.04016064257,0.4046391753,0.1284722222,0.0972972973,0.2368421053,0.1470588235,0.1176470588
James Anderson  ,2014,0.721025641,0.3214285714,0.3596491228,0.1020408163,0.1056910569,0.2179487179,0.1623931624,0.2765957447,0.1934156379,0.1142857143,0.1804627249,0.09523809524,0.2369477912,0.5618556701,0.2048611111,0.2162162162,0.3368421053,0.1666666667,0.3382352941
Justin Anderson  ,2022,0.03965811966,0.1785714286,0.2236842105,0.09183673469,0.09756097561,0.1602564103,0.1794871795,0.1641337386,0.02057613169,0.02597402597,0.04370179949,0.04761904762,0.2168674699,0.4664948454,0.1770833333,0.1351351351,0.3052631579,0.1862745098,0.4411764706
Justin Anderson  ,2019,0.08991452991,0.08928571429,0.1096491228,0.05102040816,0.05691056911,0.08974358974,0.04273504274,0.0820668693,0.03703703704,0.04415584416,0.02827763496,0.0380952381,0.2489959839,0.5257731959,0.25,0.1351351351,0.3315789474,0.1862745098,0.3529411765
Justin Anderson  ,2018,0.1090598291,0.1785714286,0.1973684211,0.07142857143,0.08130081301,0.1282051282,0.05982905983,0.1580547112,0.03703703704,0.04675324675,0.02879177378,0.0380952381,0.3212851406,0.587628866,0.3229166667,0.1783783784,0.4263157895,0.2058823529,0.4558823529
Justin Anderson  ,2017,0.3514529915,0.1964285714,0.2236842105,0.1428571429,0.1382113821,0.1858974359,0.07692307692,0.1854103343,0.0987654321,0.161038961,0.07917737789,0.09523809524,0.3574297189,0.5798969072,0.3784722222,0.2162162162,0.4052631579,0.2156862745,0.3676470588
Justin Anderson  ,2016,0.1528205128,0.08928571429,0.1052631579,0.08163265306,0.08130081301,0.1282051282,0.04273504274,0.08510638298,0.04526748971,0.06493506494,0.03496143959,0.02857142857,0.2931726908,0.5412371134,0.2013888889,0.172972973,0.4894736842,0.2352941176,0.3529411765
Kyle Anderson  ,2024,0.5408547009,0.1964285714,0.2061403509,0.1224489796,0.1382113821,0.1987179487,0.358974359,0.1641337386,0.2345679012,0.1688311688,0.4005141388,0.1047619048,0.3092369478,0.5180412371,0.15625,0.3567567568,0.5315789474,0.3333333333,0.5147058824
Kyle Anderson  ,2023,0.6006837607,0.3035714286,0.2807017544,0.1428571429,0.162601626,0.3141025641,0.4188034188,0.2553191489,0.2222222222,0.174025974,0.4,0.1523809524,0.3935742972,0.6984536082,0.1527777778,0.3891891892,0.6052631579,0.4117647059,0.6029411765
Kyle Anderson  ,2022,0.438974359,0.2410714286,0.2631578947,0.1020408163,0.1219512195,0.3141025641,0.2307692308,0.2006079027,0.1358024691,0.1194805195,0.2251928021,0.1333333333,0.3775100402,0.5,0.2152777778,0.3027027027,0.5368421053,0.3137254902,0.4558823529
Kyle Anderson  ,2021,0.5767521368,0.375,0.3815789474,0.2142857143,0.2195121951,0.3397435897,0.3076923077,0.3465045593,0.1893004115,0.2233766234,0.2946015424,0.1523809524,0.4899598394,0.6855670103,0.2951388889,0.4162162162,0.6473684211,0.4411764706,0.5735294118
Kyle Anderson  ,2020,0.3863247863,0.1785714286,0.1798245614,0.08163265306,0.09756097561,0.25,0.2051282051,0.1458966565,0.1440329218,0.1038961039,0.188688946,0.06666666667,0.3012048193,0.5721649485,0.1215277778,0.2486486486,0.5,0.2843137255,0.4411764706
Kyle Anderson  ,2019,0.3695726496,0.2857142857,0.2456140351,0.09183673469,0.1219512195,0.3461538462,0.2564102564,0.2127659574,0.1152263374,0.08051948052,0.1506426735,0.08571428571,0.313253012,0.662371134,0.09027777778,0.2594594595,0.5157894737,0.2843137255,0.4558823529
Kyle Anderson  ,2018,0.6078632479,0.25,0.2236842105,0.1428571429,0.162601626,0.3205128205,0.2307692308,0.2097264438,0.2386831276,0.1714285714,0.2462724936,0.1523809524,0.437751004,0.6958762887,0.1215277778,0.4486486486,0.6263157895,0.431372549,0.5147058824
Kyle Anderson  ,2017,0.2803418803,0.08928571429,0.09210526316,0.0612244898,0.06504065041,0.1602564103,0.1111111111,0.07294832827,0.06172839506,0.06493506494,0.1095115681,0.02857142857,0.3012048193,0.5489690722,0.07291666667,0.2594594595,0.5684210526,0.2941176471,0.4411764706
Kyle Anderson  ,2016,0.3572649573,0.1339285714,0.1315789474,0.08163265306,0.08943089431,0.1730769231,0.1367521368,0.1063829787,0.1440329218,0.09090909091,0.1413881748,0.07619047619,0.3172690763,0.5567010309,0.1527777778,0.3027027027,0.5473684211,0.3039215686,0.3676470588
Kyle Anderson  ,2015,0.05401709402,0.05357142857,0.08333333333,0.0306122449,0.0325203252,0.1153846154,0.06837606838,0.03647416413,0.02057613169,0.02077922078,0.03136246787,0.0380952381,0.1285140562,0.1984536082,0.1180555556,0.1297297297,0.4,0.2058823529,0.1176470588
Ryan Anderson  ,2018,0.5213675214,0.25,0.2850877193,0.112244898,0.1138211382,0.2948717949,0.07692307692,0.2522796353,0.04526748971,0.1116883117,0.07866323907,0.05714285714,0.3052208835,0.7216494845,0.1527777778,0.372972973,0.4789473684,0.2843137255,0.6176470588
Ryan Anderson  ,2017,0.655042735,0.375,0.4342105263,0.1836734694,0.1707317073,0.2692307692,0.07692307692,0.3829787234,0.05761316872,0.161038961,0.0940874036,0.1047619048,0.3413654618,0.6984536082,0.2743055556,0.3945945946,0.4526315789,0.2843137255,0.5882352941
Ryan Anderson  ,2016,0.6181196581,0.5089285714,0.5833333333,0.306122449,0.2845528455,0.358974359,0.09401709402,0.4863221884,0.1275720165,0.2467532468,0.08997429306,0.1333333333,0.4899598394,0.6030927835,0.5104166667,0.3243243243,0.4631578947,0.2843137255,0.4264705882
Ryan Anderson  ,2015,0.5042735043,0.4017857143,0.4912280702,0.2142857143,0.2032520325,0.2820512821,0.07692307692,0.3860182371,0.07407407407,0.1948051948,0.06529562982,0.1714285714,0.4257028112,0.5463917526,0.4652777778,0.3027027027,0.4578947368,0.2647058824,0.4411764706
Ryan Anderson  ,2014,0.2034188034,0.5982142857,0.6710526316,0.2755102041,0.2276422764,0.391025641,0.06837606838,0.5714285714,0.01234567901,0.05974025974,0.01850899743,0.02857142857,0.5542168675,0.6701030928,0.4479166667,0.2378378378,0.5473684211,0.2549019608,0.6029411765
Giannis Antetokounmpo  ,2024,0.8092307692,1,0.7894736842,0.7142857143,0.8699186992,0.7115384615,0.5555555556,0.8936170213,0.3086419753,0.9792207792,0.6375321337,1,1,0.868556701,0.7986111111,0.827027027,0.9473684211,0.9019607843,0.6911764706
Giannis Antetokounmpo  ,2023,0.6235897436,0.9732142857,0.8552631579,0.806122449,1,0.7307692308,0.4871794872,0.914893617,0.29218107,1,0.4755784062,0.9333333333,0.9638554217,0.7551546392,1,0.5783783784,0.9210526316,0.7254901961,0.5588235294
Giannis Antetokounmpo  ,2021,0.6198290598,0.8928571429,0.7543859649,0.6632653061,0.7723577236,0.6794871795,0.5042735043,0.8237082067,0.29218107,0.7662337662,0.4750642674,0.7523809524,0.9718875502,0.8273195876,0.78125,0.6648648649,0.9473684211,0.7450980392,0.6323529412
Giannis Antetokounmpo  ,2018,0.8738461538,0.8571428571,0.7850877193,0.6632653061,0.6910569106,0.6153846154,0.4102564103,0.7872340426,0.3251028807,0.8207792208,0.4565552699,0.7428571429,0.8955823293,0.7371134021,0.7361111111,0.7567567568,0.8,0.7549019608,0.5441176471
Giannis Antetokounmpo  ,2017,0.9042735043,0.7053571429,0.6535087719,0.6020408163,0.6260162602,0.5384615385,0.4615384615,0.6656534954,0.341563786,0.7324675325,0.5424164524,0.5904761905,0.8473895582,0.7396907216,0.6354166667,0.7837837838,0.8578947368,0.8529411765,0.5441176471
Giannis Antetokounmpo  ,2016,0.8967521368,0.5446428571,0.5219298246,0.3775510204,0.4146341463,0.4679487179,0.3675213675,0.4832826748,0.3497942387,0.4883116883,0.388688946,0.3619047619,0.5542168675,0.6546391753,0.4270833333,0.4972972973,0.5842105263,0.4803921569,0.4411764706
Giannis Antetokounmpo  ,2015,0.8003418803,0.3928571429,0.3859649123,0.3265306122,0.3495934959,0.4038461538,0.2222222222,0.3556231003,0.2016460905,0.4025974026,0.2493573265,0.3523809524,0.3935742972,0.618556701,0.3333333333,0.4486486486,0.4736842105,0.3137254902,0.3823529412
Giannis Antetokounmpo  ,2014,0.5801709402,0.1696428571,0.201754386,0.1836734694,0.2113821138,0.2564102564,0.1623931624,0.1762917933,0.1851851852,0.2233766234,0.1722365039,0.07619047619,0.2329317269,0.5309278351,0.1736111111,0.1783783784,0.3421052632,0.1764705882,0.2941176471
Thanasis Antetokounmpo  ,2023,0.002051282051,0.01785714286,0.01754385965,0.0306122449,0.0487804878,0.05128205128,0.03418803419,0.01215805471,0.004115226337,0.02337662338,0.01902313625,0,0.06827309237,0.3762886598,0.1319444444,0.1189189189,0.07368421053,0.1666666667,0.2794117647
Thanasis Antetokounmpo  ,2022,0.09333333333,0.1071428571,0.08333333333,0.0612244898,0.08130081301,0.108974359,0.04273504274,0.07902735562,0.0329218107,0.05194805195,0.02622107969,0.01904761905,0.3012048193,0.6829896907,0.1979166667,0.1621621622,0.2894736842,0.1764705882,0.5
Thanasis Antetokounmpo  ,2021,0.12,0.08035714286,0.0701754386,0.04081632653,0.07317073171,0.1153846154,0.06837606838,0.05775075988,0.05761316872,0.06493506494,0.05964010283,0.05714285714,0.2128514056,0.543814433,0.1840277778,0.1513513514,0.2894736842,0.1764705882,0.3676470588
Carmelo Anthony  ,2022,0.5446153846,0.3839285714,0.4254385965,0.193877551,0.1869918699,0.2435897436,0.08547008547,0.3738601824,0.08230452675,0.1558441558,0.08483290488,0.1238095238,0.3935742972,0.6881443299,0.3611111111,0.3081081081,0.4473684211,0.2647058824,0.5147058824
Carmelo Anthony  ,2021,0.5094017094,0.3928571429,0.4605263158,0.2040816327,0.1788617886,0.1730769231,0.1282051282,0.376899696,0.0658436214,0.1766233766,0.1331619537,0.1238095238,0.3855421687,0.6056701031,0.4548611111,0.2540540541,0.4157894737,0.2352941176,0.4852941176
Carmelo Anthony  ,2020,0.5818803419,0.4910714286,0.5570175439,0.2346938776,0.2276422764,0.3782051282,0.1282051282,0.4376899696,0.1440329218,0.2077922078,0.1079691517,0.1523809524,0.297188755,0.5489690722,0.3888888889,0.1837837838,0.2842105263,0.1176470588,0.3676470588
Carmelo Anthony  ,2019,0.03213675214,0.4107142857,0.4956140351,0.1530612245,0.1788617886,0.3205128205,0.04273504274,0.376899696,0.008230452675,0.01298701299,0.005655526992,0.009523809524,0.2369477912,0.5180412371,0.3645833333,0.1297297297,0.3315789474,0.1862745098,0.3529411765
Carmelo Anthony  ,2018,0.7866666667,0.5178571429,0.6228070175,0.193877551,0.2032520325,0.3461538462,0.1111111111,0.462006079,0.1316872428,0.2103896104,0.1336760925,0.1238095238,0.3092369478,0.4922680412,0.4583333333,0.3135135135,0.3736842105,0.1960784314,0.3676470588
Carmelo Anthony  ,2017,0.7993162393,0.6964285714,0.7894736842,0.4183673469,0.3983739837,0.3525641026,0.2478632479,0.6504559271,0.2839506173,0.4051948052,0.2539845758,0.2952380952,0.5180722892,0.574742268,0.6631944444,0.3675675676,0.5105263158,0.362745098,0.4264705882
Carmelo Anthony  ,2016,0.7965811966,0.6785714286,0.7631578947,0.4693877551,0.4552845528,0.4679487179,0.358974359,0.632218845,0.329218107,0.412987013,0.3609254499,0.2476190476,0.6144578313,0.5618556701,0.6840277778,0.4594594595,0.6473684211,0.5294117647,0.4117647059
Carmelo Anthony  ,2015,0.4198290598,0.7767857143,0.850877193,0.4795918367,0.4796747967,0.3974358974,0.264957265,0.7051671733,0.1481481481,0.2571428571,0.1449871465,0.2285714286,0.6626506024,0.5644329897,0.7708333333,0.2702702703,0.6315789474,0.3725490196,0.3970588235
Carmelo Anthony  ,2014,0.9511111111,0.8303571429,0.899122807,0.612244898,0.5691056911,0.4935897436,0.264957265,0.8024316109,0.2962962963,0.5324675325,0.301285347,0.3904761905,0.7791164659,0.6417525773,0.7777777778,0.6918918919,0.7368421053,0.7156862745,0.5
Cole Anthony  ,2024,0.5528205128,0.3392857143,0.3771929825,0.2244897959,0.2195121951,0.2179487179,0.2478632479,0.3221884498,0.2798353909,0.225974026,0.2915167095,0.1428571429,0.3855421687,0.6005154639,0.4756944444,0.3081081081,0.4789473684,0.2941176471,0.4558823529
Cole Anthony  ,2023,0.4622222222,0.3839285714,0.4122807018,0.2551020408,0.2276422764,0.2820512821,0.3333333333,0.3647416413,0.1769547325,0.1974025974,0.2858611825,0.1904761905,0.4417670683,0.6649484536,0.3993055556,0.3135135135,0.5421052632,0.3235294118,0.5588235294
Cole Anthony  ,2022,0.6355555556,0.4642857143,0.5789473684,0.3367346939,0.3170731707,0.3205128205,0.4871794872,0.4650455927,0.4362139918,0.2415584416,0.4627249357,0.2,0.3413654618,0.5335051546,0.5243055556,0.2,0.4105263158,0.2352941176,0.3529411765
Cole Anthony  ,2021,0.3668376068,0.3928571429,0.4780701754,0.2346938776,0.2276422764,0.2756410256,0.3504273504,0.3617021277,0.2386831276,0.1350649351,0.233933162,0.1238095238,0.2851405622,0.4742268041,0.4965277778,0.1135135135,0.3,0.1568627451,0.2794117647
Pero Antić  ,2015,0.2861538462,0.125,0.1710526316,0.1428571429,0.162601626,0.1666666667,0.06837606838,0.1428571429,0.0987654321,0.0987012987,0.06066838046,0.09523809524,0.1807228916,0.5051546392,0.2638888889,0.1945945946,0.2578947368,0.137254902,0.3382352941
Pero Antić  ,2014,0.2478632479,0.1964285714,0.2236842105,0.1020408163,0.1056910569,0.2435897436,0.1025641026,0.1823708207,0.07818930041,0.06233766234,0.06889460154,0.02857142857,0.2690763052,0.6005154639,0.2986111111,0.1891891892,0.3526315789,0.1862745098,0.3529411765
OG Anunoby  ,2024,0.5135042735,0.4732142857,0.4692982456,0.1326530612,0.1463414634,0.2435897436,0.1794871795,0.4164133739,0.1358024691,0.1220779221,0.1285347044,0.1428571429,0.313253012,0.7293814433,0.2638888889,0.2540540541,0.4421052632,0.2549019608,0.5
OG Anunoby  ,2023,0.7473504274,0.5357142857,0.5438596491,0.2142857143,0.2032520325,0.2948717949,0.1709401709,0.4802431611,0.2222222222,0.2,0.1568123393,0.180952381,0.3855421687,0.706185567,0.3298611111,0.3675675676,0.4947368421,0.3431372549,0.5
OG Anunoby  ,2022,0.5223931624,0.5446428571,0.600877193,0.193877551,0.2032520325,0.3269230769,0.2222222222,0.4893617021,0.1522633745,0.1220779221,0.157840617,0.08571428571,0.3935742972,0.6108247423,0.3645833333,0.3135135135,0.5,0.3039215686,0.4852941176
OG Anunoby  ,2021,0.4215384615,0.4910714286,0.4956140351,0.193877551,0.1951219512,0.3269230769,0.188034188,0.452887538,0.1069958848,0.1246753247,0.1203084833,0.06666666667,0.4176706827,0.7551546392,0.3229166667,0.2810810811,0.5368421053,0.3137254902,0.5
OG Anunoby  ,2020,0.6379487179,0.3392857143,0.3245614035,0.1020408163,0.1219512195,0.3141025641,0.1367521368,0.2917933131,0.1193415638,0.1090909091,0.140874036,0.1142857143,0.3293172691,0.7422680412,0.1493055556,0.4216216216,0.5368421053,0.362745098,0.5147058824
OG Anunoby  ,2019,0.3938461538,0.2142857143,0.2280701754,0.05102040816,0.07317073171,0.1602564103,0.05982905983,0.1823708207,0.08641975309,0.08311688312,0.05706940874,0.09523809524,0.1927710843,0.5979381443,0.1909722222,0.2216216216,0.3473684211,0.1862745098,0.3676470588
OG Anunoby  ,2018,0.4379487179,0.1696428571,0.1710526316,0.05102040816,0.06504065041,0.1346153846,0.05982905983,0.1489361702,0.07818930041,0.08831168831,0.06838046272,0.09523809524,0.2008032129,0.7087628866,0.08333333333,0.2756756757,0.4421052632,0.2450980392,0.5
Ryan Arcidiacono  ,2021,0.08547008547,0.07142857143,0.08333333333,0.0306122449,0.0406504065,0.07051282051,0.1111111111,0.06382978723,0.02469135802,0.02337662338,0.06580976864,0.0380952381,0.1927710843,0.5902061856,0.1076388889,0.1621621622,0.3526315789,0.1960784314,0.5735294118
Ryan Arcidiacono  ,2020,0.2495726496,0.1160714286,0.1315789474,0.05102040816,0.05691056911,0.09615384615,0.1452991453,0.1063829787,0.0987654321,0.02337662338,0.1208226221,0,0.1606425703,0.6159793814,0.08680555556,0.1891891892,0.3263157895,0.1764705882,0.4705882353
Ryan Arcidiacono  ,2019,0.6020512821,0.1785714286,0.1929824561,0.112244898,0.1056910569,0.1474358974,0.2820512821,0.1732522796,0.1358024691,0.0987012987,0.3244215938,0.05714285714,0.265060241,0.7113402062,0.05902777778,0.3135135135,0.3736842105,0.2058823529,0.6176470588
Trevor Ariza  ,2022,0.08957264957,0.09821428571,0.1447368421,0.04081632653,0.06504065041,0.1923076923,0.09401709402,0.09118541033,0.02057613169,0.01558441558,0.03598971722,0.02857142857,0.08032128514,0.3530927835,0.03472222222,0.1243243243,0.2947368421,0.1764705882,0.2647058824
Trevor Ariza  ,2021,0.2191452991,0.2678571429,0.3157894737,0.112244898,0.1219512195,0.2820512821,0.1538461538,0.2553191489,0.04115226337,0.04675324675,0.06735218509,0.009523809524,0.2771084337,0.5927835052,0.1770833333,0.2,0.4157894737,0.2156862745,0.4705882353
Trevor Ariza  ,2020,0.4420512821,0.2142857143,0.2324561404,0.1224489796,0.1138211382,0.2692307692,0.1452991453,0.2127659574,0.1152263374,0.09350649351,0.1136246787,0.07619047619,0.2409638554,0.7242268041,0.0625,0.2486486486,0.4473684211,0.2549019608,0.5147058824
